,FileNames,Label_FileNames,Label,Total_Organoids,Image
26,0028_resize.jpg,0028_resize.txt,"[[0.       0.759766 0.644531 0.082031 0.140625]
 [0.       0.162109 0.505859 0.144531 0.152344]
 [0.       0.394531 0.275391 0.109375 0.183594]
 [0.       0.384766 0.703125 0.074219 0.101562]]",4,"[[[169 169 169]
  [170 170 170]
  [169 169 169]
  ...
  [181 181 181]
  [197 197 197]
  [202 202 202]]

 [[169 169 169]
  [170 170 170]
  [171 171 171]
  ...
  [188 188 188]
  [192 192 192]
  [197 197 197]]

 [[171 171 171]
  [169 169 169]
  [171 171 171]
  ...
  [193 193 193]
  [192 192 192]
  [194 194 194]]

 ...

 [[170 170 170]
  [199 199 199]
  [201 201 201]
  ...
  [159 159 159]
  [179 179 179]
  [180 180 180]]

 [[170 170 170]
  [198 198 198]
  [209 209 209]
  ...
  [181 181 181]
  [187 187 187]
  [175 175 175]]

 [[204 204 204]
  [210 210 210]
  [207 207 207]
  ...
  [198 198 198]
  [184 184 184]
  [162 162 162]]]"
27,0029_resize.jpg,0029_resize.txt,"[[0.       0.259766 0.310547 0.128906 0.191406]
 [0.       0.181641 0.720703 0.199219 0.253906]
 [0.       0.726562 0.796875 0.203125 0.242188]
 [0.       0.871094 0.494141 0.117188 0.261719]
 [0.       0.613281 0.232422 0.109375 0.121094]
 [0.       0.777344 0.146484 0.140625 0.191406]
 [0.       0.554688 0.050781 0.140625 0.09375 ]
 [0.       0.322266 0.064453 0.136719 0.121094]]",8,"[[[163 163 163]
  [165 165 165]
  [147 147 147]
  ...
  [253 253 253]
  [254 254 254]
  [253 253 253]]

 [[173 173 173]
  [179 179 179]
  [164 164 164]
  ...
  [252 252 252]
  [253 253 253]
  [253 253 253]]

 [[166 166 166]
  [180 180 180]
  [166 166 166]
  ...
  [253 253 253]
  [253 253 253]
  [252 252 252]]

 ...

 [[ 94  94  94]
  [103 103 103]
  [113 113 113]
  ...
  [254 254 254]
  [253 253 253]
  [253 253 253]]

 [[ 98  98  98]
  [105 105 105]
  [106 106 106]
  ...
  [254 254 254]
  [254 254 254]
  [253 253 253]]

 [[114 114 114]
  [109 109 109]
  [103 103 103]
  ...
  [254 254 254]
  [254 254 254]
  [253 253 253]]]"
28,0030_resize.jpg,0030_resize.txt,[[0.       0.441406 0.505859 0.335938 0.402344]],1,"[[[121 121 121]
  [122 122 122]
  [122 122 122]
  ...
  [159 159 159]
  [169 169 169]
  [170 170 170]]

 [[117 117 117]
  [123 123 123]
  [122 122 122]
  ...
  [148 148 148]
  [156 156 156]
  [152 152 152]]

 [[128 128 128]
  [130 130 130]
  [127 127 127]
  ...
  [145 145 145]
  [149 149 149]
  [155 155 155]]

 ...

 [[ 93  93  93]
  [ 91  91  91]
  [110 110 110]
  ...
  [176 176 176]
  [187 187 187]
  [180 180 180]]

 [[105 105 105]
  [102 102 102]
  [112 112 112]
  ...
  [185 185 185]
  [193 193 193]
  [181 181 181]]

 [[110 110 110]
  [107 107 107]
  [108 108 108]
  ...
  [184 184 184]
  [192 192 192]
  [189 189 189]]]"
29,0031_resize.jpg,0031_resize.txt,[[0.       0.462891 0.365234 0.191406 0.363281]],1,"[[[214 214 214]
  [215 215 215]
  [215 215 215]
  ...
  [197 197 197]
  [196 196 196]
  [196 196 196]]

 [[214 214 214]
  [215 215 215]
  [215 215 215]
  ...
  [196 196 196]
  [195 195 195]
  [196 196 196]]

 [[216 216 216]
  [215 215 215]
  [215 215 215]
  ...
  [196 196 196]
  [196 196 196]
  [195 195 195]]

 ...

 [[230 230 230]
  [232 232 232]
  [230 230 230]
  ...
  [187 187 187]
  [187 187 187]
  [186 186 186]]

 [[229 229 229]
  [231 231 231]
  [230 230 230]
  ...
  [188 188 188]
  [186 186 186]
  [186 186 186]]

 [[229 229 229]
  [230 230 230]
  [229 229 229]
  ...
  [188 188 188]
  [187 187 187]
  [185 185 185]]]"
30,0032_resize.jpg,0032_resize.txt,"[[0.       0.853516 0.253906 0.160156 0.203125]
 [0.       0.386719 0.269531 0.132812 0.179688]
 [0.       0.119141 0.421875 0.160156 0.132812]
 [0.       0.027344 0.554688 0.046875 0.070312]
 [0.       0.298828 0.537109 0.152344 0.175781]
 [0.       0.283203 0.755859 0.089844 0.136719]
 [0.       0.042969 0.791016 0.078125 0.128906]
 [0.       0.1875   0.857422 0.101562 0.160156]
 [0.       0.4375   0.462891 0.117188 0.144531]
 [0.       0.501953 0.701172 0.105469 0.230469]
 [0.       0.785156 0.572266 0.132812 0.160156]
 [0.       0.757812 0.716797 0.101562 0.144531]
 [0.       0.822266 0.851562 0.097656 0.109375]
 [0.       0.96875  0.605469 0.054688 0.109375]
 [0.       0.087891 0.916016 0.105469 0.136719]]",15,"[[[178 178 178]
  [183 183 183]
  [158 158 158]
  ...
  [178 178 178]
  [188 188 188]
  [205 205 205]]

 [[189 189 189]
  [187 187 187]
  [186 186 186]
  ...
  [192 192 192]
  [197 197 197]
  [187 187 187]]

 [[190 190 190]
  [191 191 191]
  [196 196 196]
  ...
  [190 190 190]
  [204 204 204]
  [206 206 206]]

 ...

 [[236 236 236]
  [212 212 212]
  [226 226 226]
  ...
  [163 163 163]
  [162 162 162]
  [166 166 166]]

 [[239 239 239]
  [213 213 213]
  [220 220 220]
  ...
  [172 172 172]
  [169 169 169]
  [163 163 163]]

 [[237 237 237]
  [224 224 224]
  [227 227 227]
  ...
  [168 168 168]
  [170 170 170]
  [168 168 168]]]"
31,0033_resize.jpg,0033_resize.txt,"[[0.       0.246094 0.855469 0.171875 0.203125]
 [0.       0.181641 0.599609 0.128906 0.160156]
 [0.       0.076172 0.322266 0.144531 0.199219]
 [0.       0.386719 0.453125 0.132812 0.15625 ]
 [0.       0.470703 0.328125 0.089844 0.195312]
 [0.       0.357422 0.164062 0.128906 0.140625]
 [0.       0.865234 0.230469 0.121094 0.148438]
 [0.       0.851562 0.341797 0.085938 0.113281]
 [0.       0.736328 0.328125 0.113281 0.179688]
 [0.       0.65625  0.402344 0.0625   0.101562]]",10,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [179 179 179]
  [212 212 212]
  [221 221 221]]

 [[254 254 254]
  [255 255 255]
  [254 254 254]
  ...
  [122 122 122]
  [162 162 162]
  [218 218 218]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [115 115 115]
  [132 132 132]
  [219 219 219]]

 ...

 [[254 254 254]
  [254 254 254]
  [255 255 255]
  ...
  [251 251 251]
  [247 247 247]
  [245 245 245]]

 [[255 255 255]
  [251 251 251]
  [249 249 249]
  ...
  [248 248 248]
  [247 247 247]
  [246 246 246]]

 [[254 254 254]
  [252 252 252]
  [249 249 249]
  ...
  [248 248 248]
  [247 247 247]
  [244 244 244]]]"
32,0034_resize.jpg,0034_resize.txt,"[[0.       0.291016 0.464844 0.207031 0.195312]
 [0.       0.554688 0.308594 0.25     0.320312]]",2,"[[[170 170 170]
  [178 178 178]
  [186 186 186]
  ...
  [133 133 133]
  [123 123 123]
  [121 121 121]]

 [[175 175 175]
  [182 182 182]
  [192 192 192]
  ...
  [130 130 130]
  [131 131 131]
  [125 125 125]]

 [[188 188 188]
  [185 185 185]
  [196 196 196]
  ...
  [117 117 117]
  [121 121 121]
  [124 124 124]]

 ...

 [[213 213 213]
  [223 223 223]
  [220 220 220]
  ...
  [163 163 163]
  [163 163 163]
  [163 163 163]]

 [[211 211 211]
  [223 223 223]
  [220 220 220]
  ...
  [163 163 163]
  [162 162 162]
  [163 163 163]]

 [[208 208 208]
  [220 220 220]
  [236 236 236]
  ...
  [165 165 165]
  [164 164 164]
  [162 162 162]]]"
33,0035_resize.jpg,0035_resize.txt,[[0.       0.533203 0.605469 0.128906 0.15625 ]],1,"[[[167 167 167]
  [168 168 168]
  [169 169 169]
  ...
  [132 132 132]
  [132 132 132]
  [132 132 132]]

 [[168 168 168]
  [168 168 168]
  [169 169 169]
  ...
  [132 132 132]
  [132 132 132]
  [131 131 131]]

 [[168 168 168]
  [168 168 168]
  [168 168 168]
  ...
  [132 132 132]
  [132 132 132]
  [131 131 131]]

 ...

 [[168 168 168]
  [169 169 169]
  [168 168 168]
  ...
  [134 134 134]
  [134 134 134]
  [134 134 134]]

 [[168 168 168]
  [169 169 169]
  [169 169 169]
  ...
  [135 135 135]
  [135 135 135]
  [134 134 134]]

 [[168 168 168]
  [169 169 169]
  [168 168 168]
  ...
  [136 136 136]
  [134 134 134]
  [134 134 134]]]"
34,0036_resize.jpg,0036_resize.txt,"[[0.       0.611328 0.65625  0.136719 0.148438]
 [0.       0.683594 0.560547 0.140625 0.128906]
 [0.       0.398438 0.5      0.085938 0.109375]]",3,"[[[163 163 163]
  [163 163 163]
  [158 158 158]
  ...
  [129 129 129]
  [132 132 132]
  [132 132 132]]

 [[159 159 159]
  [161 161 161]
  [155 155 155]
  ...
  [131 131 131]
  [132 132 132]
  [132 132 132]]

 [[157 157 157]
  [158 158 158]
  [159 159 159]
  ...
  [131 131 131]
  [131 131 131]
  [131 131 131]]

 ...

 [[210 210 210]
  [199 199 199]
  [110 110 110]
  ...
  [191 191 191]
  [201 201 201]
  [207 207 207]]

 [[201 201 201]
  [165 165 165]
  [ 85  85  85]
  ...
  [200 200 200]
  [204 204 204]
  [204 204 204]]

 [[175 175 175]
  [144 144 144]
  [ 75  75  75]
  ...
  [210 210 210]
  [206 206 206]
  [193 193 193]]]"
35,0037_resize.jpg,0037_resize.txt,"[[0.       0.105469 0.148438 0.070312 0.09375 ]
 [0.       0.414062 0.158203 0.054688 0.066406]
 [0.       0.689453 0.658203 0.058594 0.089844]
 [0.       0.751953 0.841797 0.105469 0.105469]]",4,"[[[144 144 144]
  [144 144 144]
  [146 146 146]
  ...
  [107 107 107]
  [111 111 111]
  [139 139 139]]

 [[144 144 144]
  [145 145 145]
  [148 148 148]
  ...
  [107 107 107]
  [100 100 100]
  [137 137 137]]

 [[142 142 142]
  [145 145 145]
  [149 149 149]
  ...
  [125 125 125]
  [117 117 117]
  [151 151 151]]

 ...

 [[166 166 166]
  [144 144 144]
  [133 133 133]
  ...
  [ 71  71  71]
  [ 62  62  62]
  [ 51  51  51]]

 [[168 168 168]
  [136 136 136]
  [140 140 140]
  ...
  [ 74  74  74]
  [ 62  62  62]
  [ 56  56  56]]

 [[157 157 157]
  [142 142 142]
  [167 167 167]
  ...
  [ 77  77  77]
  [ 61  61  61]
  [ 58  58  58]]]"
36,0038_resize.jpg,0038_resize.txt,"[[0.       0.6875   0.255859 0.164062 0.199219]
 [0.       0.144531 0.447266 0.242188 0.285156]
 [0.       0.337891 0.853516 0.121094 0.144531]
 [0.       0.777344 0.521484 0.1875   0.261719]]",4,"[[[249 249 249]
  [254 254 254]
  [254 254 254]
  ...
  [245 245 245]
  [240 240 240]
  [235 235 235]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [241 241 241]
  [238 238 238]
  [239 239 239]]

 [[254 254 254]
  [250 250 250]
  [252 252 252]
  ...
  [251 251 251]
  [241 241 241]
  [229 229 229]]

 ...

 [[254 254 254]
  [252 252 252]
  [253 253 253]
  ...
  [207 207 207]
  [190 190 190]
  [210 210 210]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [187 187 187]
  [200 200 200]
  [220 220 220]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [198 198 198]
  [203 203 203]
  [206 206 206]]]"
37,0039_resize.jpg,0039_resize.txt,"[[0.       0.560547 0.322266 0.113281 0.152344]
 [0.       0.753906 0.482422 0.117188 0.214844]
 [0.       0.574219 0.617188 0.140625 0.148438]
 [0.       0.449219 0.697266 0.109375 0.113281]
 [0.       0.882812 0.804688 0.140625 0.25    ]
 [0.       0.871094 0.464844 0.109375 0.203125]]",6,"[[[138 138 138]
  [136 136 136]
  [136 136 136]
  ...
  [247 247 247]
  [253 253 253]
  [247 247 247]]

 [[121 121 121]
  [107 107 107]
  [129 129 129]
  ...
  [244 244 244]
  [252 252 252]
  [252 252 252]]

 [[149 149 149]
  [132 132 132]
  [132 132 132]
  ...
  [247 247 247]
  [252 252 252]
  [252 252 252]]

 ...

 [[105 105 105]
  [103 103 103]
  [ 98  98  98]
  ...
  [176 176 176]
  [175 175 175]
  [183 183 183]]

 [[100 100 100]
  [ 96  96  96]
  [ 94  94  94]
  ...
  [189 189 189]
  [184 184 184]
  [188 188 188]]

 [[ 93  93  93]
  [ 91  91  91]
  [ 87  87  87]
  ...
  [172 172 172]
  [182 182 182]
  [187 187 187]]]"
38,0040_resize.jpg,0040_resize.txt,"[[15.        0.453125  0.414062  0.078125  0.125   ]
 [15.        0.576172  0.632812  0.082031  0.164062]]",2,"[[[142 142 142]
  [143 143 143]
  [144 144 144]
  ...
  [163 163 163]
  [168 168 168]
  [169 169 169]]

 [[143 143 143]
  [144 144 144]
  [144 144 144]
  ...
  [172 172 172]
  [172 172 172]
  [169 169 169]]

 [[144 144 144]
  [144 144 144]
  [144 144 144]
  ...
  [171 171 171]
  [168 168 168]
  [170 170 170]]

 ...

 [[208 208 208]
  [206 206 206]
  [195 195 195]
  ...
  [197 197 197]
  [196 196 196]
  [201 201 201]]

 [[212 212 212]
  [213 213 213]
  [199 199 199]
  ...
  [185 185 185]
  [190 190 190]
  [194 194 194]]

 [[208 208 208]
  [212 212 212]
  [215 215 215]
  ...
  [187 187 187]
  [184 184 184]
  [190 190 190]]]"
39,0041_resize.jpg,0041_resize.txt,"[[0.       0.488281 0.535156 0.140625 0.1875  ]
 [0.       0.537109 0.828125 0.074219 0.109375]
 [0.       0.328125 0.898438 0.070312 0.101562]
 [0.       0.539062 0.339844 0.054688 0.085938]]",4,"[[[183 183 183]
  [181 181 181]
  [180 180 180]
  ...
  [124 124 124]
  [122 122 122]
  [119 119 119]]

 [[179 179 179]
  [178 178 178]
  [177 177 177]
  ...
  [123 123 123]
  [122 122 122]
  [121 121 121]]

 [[178 178 178]
  [178 178 178]
  [177 177 177]
  ...
  [122 122 122]
  [122 122 122]
  [118 118 118]]

 ...

 [[171 171 171]
  [174 174 174]
  [175 175 175]
  ...
  [ 95  95  95]
  [105 105 105]
  [111 111 111]]

 [[170 170 170]
  [176 176 176]
  [175 175 175]
  ...
  [ 90  90  90]
  [105 105 105]
  [111 111 111]]

 [[173 173 173]
  [175 175 175]
  [177 177 177]
  ...
  [ 88  88  88]
  [ 99  99  99]
  [109 109 109]]]"
40,0042_resize.jpg,0042_resize.txt,"[[0.       0.820312 0.4375   0.1875   0.210938]
 [0.       0.585938 0.201172 0.148438 0.222656]
 [0.       0.400391 0.681641 0.167969 0.144531]
 [0.       0.732422 0.734375 0.136719 0.148438]]",4,"[[[184 184 184]
  [186 186 186]
  [186 186 186]
  ...
  [253 253 253]
  [254 254 254]
  [254 254 254]]

 [[185 185 185]
  [185 185 185]
  [186 186 186]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[186 186 186]
  [185 185 185]
  [186 186 186]
  ...
  [251 251 251]
  [254 254 254]
  [253 253 253]]

 ...

 [[165 165 165]
  [168 168 168]
  [204 204 204]
  ...
  [226 226 226]
  [219 219 219]
  [211 211 211]]

 [[167 167 167]
  [170 170 170]
  [207 207 207]
  ...
  [209 209 209]
  [223 223 223]
  [205 205 205]]

 [[148 148 148]
  [166 166 166]
  [203 203 203]
  ...
  [215 215 215]
  [216 216 216]
  [218 218 218]]]"
41,0043_resize.jpg,0043_resize.txt,"[[0.       0.783203 0.421875 0.089844 0.109375]
 [0.       0.558594 0.572266 0.09375  0.191406]
 [0.       0.488281 0.708984 0.085938 0.167969]
 [0.       0.542969 0.777344 0.109375 0.15625 ]
 [0.       0.585938 0.402344 0.070312 0.085938]
 [0.       0.09375  0.382812 0.109375 0.171875]
 [0.       0.078125 0.236328 0.09375  0.136719]
 [0.       0.515625 0.242188 0.148438 0.195312]
 [0.       0.337891 0.046875 0.105469 0.085938]
 [0.       0.634766 0.054688 0.089844 0.101562]]",10,"[[[ 47  47  47]
  [ 67  67  67]
  [109 109 109]
  ...
  [215 215 215]
  [233 233 233]
  [225 225 225]]

 [[ 58  58  58]
  [ 68  68  68]
  [ 79  79  79]
  ...
  [223 223 223]
  [224 224 224]
  [218 218 218]]

 [[ 62  62  62]
  [ 52  52  52]
  [ 47  47  47]
  ...
  [205 205 205]
  [210 210 210]
  [221 221 221]]

 ...

 [[ 61  61  61]
  [ 65  65  65]
  [ 64  64  64]
  ...
  [226 226 226]
  [237 237 237]
  [246 246 246]]

 [[ 51  51  51]
  [ 52  52  52]
  [ 61  61  61]
  ...
  [237 237 237]
  [244 244 244]
  [244 244 244]]

 [[ 46  46  46]
  [ 50  50  50]
  [ 61  61  61]
  ...
  [236 236 236]
  [238 238 238]
  [239 239 239]]]"
42,0044_resize.jpg,0044_resize.txt,"[[0.       0.669922 0.474609 0.121094 0.144531]
 [0.       0.865234 0.707031 0.089844 0.132812]]",2,"[[[199 199 199]
  [187 187 187]
  [162 162 162]
  ...
  [113 113 113]
  [118 118 118]
  [126 126 126]]

 [[203 203 203]
  [180 180 180]
  [149 149 149]
  ...
  [116 116 116]
  [107 107 107]
  [135 135 135]]

 [[196 196 196]
  [211 211 211]
  [208 208 208]
  ...
  [102 102 102]
  [ 96  96  96]
  [116 116 116]]

 ...

 [[ 99  99  99]
  [ 96  96  96]
  [ 85  85  85]
  ...
  [ 33  33  33]
  [ 36  36  36]
  [ 39  39  39]]

 [[ 92  92  92]
  [ 98  98  98]
  [ 85  85  85]
  ...
  [ 37  37  37]
  [ 39  39  39]
  [ 47  47  47]]

 [[ 82  82  82]
  [ 81  81  81]
  [ 79  79  79]
  ...
  [ 45  45  45]
  [ 50  50  50]
  [ 63  63  63]]]"
43,0045_resize.jpg,0045_resize.txt,"[[0.       0.908203 0.416016 0.121094 0.183594]
 [0.       0.824219 0.785156 0.078125 0.148438]
 [0.       0.568359 0.830078 0.136719 0.167969]
 [0.       0.203125 0.609375 0.117188 0.171875]
 [0.       0.21875  0.404297 0.078125 0.152344]
 [0.       0.042969 0.451172 0.078125 0.136719]
 [0.       0.039062 0.289062 0.070312 0.1875  ]
 [0.       0.46875  0.166016 0.125    0.121094]
 [0.       0.326172 0.085938 0.128906 0.164062]
 [0.       0.734375 0.132812 0.109375 0.171875]
 [0.       0.833984 0.0625   0.097656 0.117188]]",11,"[[[254 254 254]
  [254 254 254]
  [253 253 253]
  ...
  [203 203 203]
  [188 188 188]
  [177 177 177]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [210 210 210]
  [202 202 202]
  [215 215 215]]

 [[253 253 253]
  [254 254 254]
  [254 254 254]
  ...
  [206 206 206]
  [194 194 194]
  [213 213 213]]

 ...

 [[204 204 204]
  [234 234 234]
  [222 222 222]
  ...
  [187 187 187]
  [178 178 178]
  [181 181 181]]

 [[213 213 213]
  [215 215 215]
  [215 215 215]
  ...
  [185 185 185]
  [189 189 189]
  [184 184 184]]

 [[198 198 198]
  [218 218 218]
  [170 170 170]
  ...
  [156 156 156]
  [192 192 192]
  [197 197 197]]]"
44,0046_resize.jpg,0046_resize.txt,"[[0.       0.849609 0.691406 0.183594 0.234375]
 [0.       0.466797 0.246094 0.136719 0.164062]
 [0.       0.181641 0.498047 0.183594 0.261719]]",3,"[[[171 171 171]
  [177 177 177]
  [192 192 192]
  ...
  [134 134 134]
  [112 112 112]
  [103 103 103]]

 [[174 174 174]
  [174 174 174]
  [196 196 196]
  ...
  [139 139 139]
  [143 143 143]
  [132 132 132]]

 [[172 172 172]
  [174 174 174]
  [181 181 181]
  ...
  [129 129 129]
  [141 141 141]
  [124 124 124]]

 ...

 [[188 188 188]
  [183 183 183]
  [170 170 170]
  ...
  [134 134 134]
  [155 155 155]
  [160 160 160]]

 [[181 181 181]
  [178 178 178]
  [180 180 180]
  ...
  [151 151 151]
  [162 162 162]
  [155 155 155]]

 [[185 185 185]
  [181 181 181]
  [178 178 178]
  ...
  [162 162 162]
  [157 157 157]
  [140 140 140]]]"
45,0047_resize.jpg,0047_resize.txt,"[[0.       0.488281 0.535156 0.132812 0.179688]
 [0.       0.328125 0.900391 0.078125 0.105469]
 [0.       0.541016 0.830078 0.074219 0.121094]
 [0.       0.535156 0.339844 0.0625   0.078125]
 [0.       0.248047 0.652344 0.074219 0.117188]
 [0.       0.646484 0.039062 0.066406 0.070312]]",6,"[[[183 183 183]
  [181 181 181]
  [180 180 180]
  ...
  [124 124 124]
  [122 122 122]
  [119 119 119]]

 [[179 179 179]
  [178 178 178]
  [177 177 177]
  ...
  [123 123 123]
  [122 122 122]
  [121 121 121]]

 [[178 178 178]
  [178 178 178]
  [177 177 177]
  ...
  [122 122 122]
  [122 122 122]
  [118 118 118]]

 ...

 [[171 171 171]
  [174 174 174]
  [175 175 175]
  ...
  [ 95  95  95]
  [105 105 105]
  [111 111 111]]

 [[170 170 170]
  [176 176 176]
  [175 175 175]
  ...
  [ 90  90  90]
  [105 105 105]
  [111 111 111]]

 [[173 173 173]
  [175 175 175]
  [177 177 177]
  ...
  [ 88  88  88]
  [ 99  99  99]
  [109 109 109]]]"
46,0048_resize.jpg,0048_resize.txt,"[[0.       0.171875 0.601562 0.125    0.179688]
 [0.       0.757812 0.785156 0.148438 0.210938]
 [0.       0.910156 0.578125 0.117188 0.140625]
 [0.       0.751953 0.25     0.097656 0.117188]
 [0.       0.347656 0.611328 0.070312 0.121094]
 [0.       0.945312 0.410156 0.101562 0.132812]
 [0.       0.052734 0.134766 0.097656 0.175781]]",7,"[[[113 113 113]
  [122 122 122]
  [115 115 115]
  ...
  [ 84  84  84]
  [ 62  62  62]
  [ 81  81  81]]

 [[131 131 131]
  [131 131 131]
  [139 139 139]
  ...
  [ 68  68  68]
  [ 65  65  65]
  [ 82  82  82]]

 [[140 140 140]
  [129 129 129]
  [119 119 119]
  ...
  [ 83  83  83]
  [ 94  94  94]
  [103 103 103]]

 ...

 [[206 206 206]
  [220 220 220]
  [206 206 206]
  ...
  [115 115 115]
  [113 113 113]
  [ 93  93  93]]

 [[206 206 206]
  [214 214 214]
  [186 186 186]
  ...
  [146 146 146]
  [154 154 154]
  [132 132 132]]

 [[212 212 212]
  [201 201 201]
  [197 197 197]
  ...
  [130 130 130]
  [109 109 109]
  [122 122 122]]]"
47,0049_resize.jpg,0049_resize.txt,"[[0.       0.208984 0.865234 0.167969 0.230469]
 [0.       0.345703 0.783203 0.097656 0.082031]
 [0.       0.292969 0.605469 0.117188 0.195312]
 [0.       0.484375 0.572266 0.195312 0.214844]
 [0.       0.658203 0.208984 0.128906 0.191406]
 [0.       0.900391 0.355469 0.105469 0.09375 ]]",6,"[[[ 30  30  30]
  [ 30  30  30]
  [ 30  30  30]
  ...
  [148 148 146]
  [165 165 163]
  [176 176 174]]

 [[ 30  30  30]
  [ 30  30  30]
  [ 31  31  31]
  ...
  [158 158 156]
  [169 169 167]
  [170 170 168]]

 [[ 31  31  31]
  [ 30  30  30]
  [ 29  29  29]
  ...
  [172 172 170]
  [168 168 166]
  [159 159 157]]

 ...

 [[216 216 216]
  [218 218 218]
  [217 217 217]
  ...
  [203 203 201]
  [196 196 194]
  [200 200 198]]

 [[216 216 216]
  [218 218 218]
  [216 216 216]
  ...
  [191 191 189]
  [197 197 195]
  [200 200 198]]

 [[217 217 217]
  [216 216 216]
  [217 217 217]
  ...
  [185 185 183]
  [199 199 197]
  [193 193 191]]]"
48,0050_resize.jpg,0050_resize.txt,"[[0.       0.408203 0.527344 0.058594 0.09375 ]
 [0.       0.396484 0.345703 0.152344 0.175781]
 [0.       0.642578 0.810547 0.074219 0.113281]
 [0.       0.703125 0.671875 0.078125 0.117188]
 [0.       0.785156 0.480469 0.132812 0.132812]
 [0.       0.798828 0.259766 0.144531 0.175781]
 [0.       0.9375   0.78125  0.109375 0.148438]
 [0.       0.150391 0.476562 0.105469 0.140625]]",8,"[[[227 227 227]
  [222 222 222]
  [195 195 195]
  ...
  [ 34  34  34]
  [ 41  41  41]
  [ 42  42  42]]

 [[209 209 209]
  [224 224 224]
  [200 200 200]
  ...
  [ 37  37  37]
  [ 37  37  37]
  [ 43  43  43]]

 [[217 217 217]
  [217 217 217]
  [193 193 193]
  ...
  [ 39  39  39]
  [ 44  44  44]
  [ 45  45  45]]

 ...

 [[179 179 179]
  [127 127 127]
  [ 85  85  85]
  ...
  [164 164 164]
  [213 213 213]
  [196 196 196]]

 [[138 138 138]
  [133 133 133]
  [120 120 120]
  ...
  [215 215 215]
  [194 194 194]
  [175 175 175]]

 [[123 123 123]
  [107 107 107]
  [149 149 149]
  ...
  [208 208 208]
  [172 172 172]
  [173 173 173]]]"
